campaign_id,campaign_type,channel,region,impressions,clicks,conversions,revenue_generated,campaign_cost,customer_acquisition_cost,date
CAMP-02484,Paid Ads,Meta Ads,Middle East & Africa,10477,406,22,2655.25,6448.71,293.12,2024-06-08
CAMP-02485,SEO/Content,Content Hub,Middle East & Africa,19941,765,16,2031.52,667.68,41.73,2023-10-28
CAMP-02486,Influencer,Instagram Influencer,Latin America,2541,94,1,176.36,3204.51,3204.51,2024-11-17
CAMP-02487,SEO/Content,Organic Search,North America,70169,4518,110,22086.08,580.53,5.28,2023-03-28
CAMP-02488,Affiliate,CJ Affiliate,Asia Pacific,24280,832,26,5562.12,1310.42,50.4,2024-08-31
CAMP-02489,Paid Ads,YouTube Ads,Asia Pacific,7983,226,2,405.16,3888.42,1944.21,2023-03-04
CAMP-02490,SEO/Content,Content Hub,Middle East & Africa,18438,2248,137,10692.34,2994.29,21.86,2023-02-24
CAMP-02491,SEO/Content,Blog,Middle East & Africa,12936,489,7,665.06,1971.94,281.71,2024-05-22
CAMP-02492,Affiliate,Rakuten,Europe,40649,7274,1011,342606.57,4664.56,4.61,2023-11-05
CAMP-02493,Affiliate,CJ Affiliate,Latin America,16334,1546,137,19854.51,2236.05,16.32,2024-09-30
CAMP-02494,Email,Mailchimp,North America,49735,14211,1792,449442.87,2592.51,1.45,2023-06-06
CAMP-02495,Email,HubSpot,North America,41206,12140,3511,885581.66,3815.73,1.09,2023-09-11
CAMP-02496,Influencer,Instagram Influencer,Middle East & Africa,21550,1314,35,5307.81,10541.67,301.19,2024-03-30
CAMP-02497,Email,SendGrid,Latin America,25879,2025,150,13257.6,1154.62,7.7,2024-05-10
CAMP-02498,Social Media,LinkedIn,Middle East & Africa,174174,1757,44,4752.41,4201.75,95.49,2024-11-28
CAMP-02499,Affiliate,Rakuten,North America,11960,713,38,10924.6,1456.42,38.33,2024-03-18
CAMP-02500,Email,Mailchimp,Europe,23177,9238,2041,314796.9,3024.93,1.48,2024-11-04
CAMP-02501,SEO/Content,Content Hub,Middle East & Africa,20466,1810,107,8353.15,1726.43,16.13,2023-07-25
CAMP-02502,Paid Ads,Bing Ads,North America,42686,3609,472,129483.08,29949.83,63.45,2024-08-25
CAMP-02503,Affiliate,ShareASale,Latin America,78380,8416,931,113314.79,2593.59,2.79,2024-01-31
CAMP-02504,Email,SendGrid,Latin America,8082,564,18,3011.61,500.0,27.78,2024-03-11
CAMP-02505,Paid Ads,YouTube Ads,North America,19566,2354,378,106961.12,20452.76,54.11,2024-07-31
CAMP-02506,SEO/Content,Organic Search,North America,9481,1640,197,30772.52,5401.51,27.42,2024-10-22
CAMP-02507,Affiliate,Rakuten,Latin America,8826,412,29,3831.94,1372.46,47.33,2023-02-13
CAMP-02508,Paid Ads,Meta Ads,Latin America,8188,307,12,1689.9,5649.39,470.78,2024-04-14
CAMP-02509,Social Media,LinkedIn,Middle East & Africa,37631,1096,52,3319.84,4511.95,86.77,2024-05-30
CAMP-02510,Affiliate,Rakuten,Latin America,4487,130,1,217.27,764.56,764.56,2024-06-09
CAMP-02511,Affiliate,CJ Affiliate,Asia Pacific,61172,11688,1629,323885.4,6248.95,3.84,2024-11-02
CAMP-02512,Paid Ads,YouTube Ads,Europe,86580,7903,780,118691.31,17809.2,22.83,2023-10-13
CAMP-02513,Affiliate,ShareASale,Latin America,129431,13822,1041,88101.62,4109.1,3.95,2023-03-11
CAMP-02514,Affiliate,ShareASale,Latin America,11731,464,19,2818.0,1413.75,74.41,2024-04-28
CAMP-02515,Social Media,LinkedIn,Europe,20815,156,5,663.14,1279.45,255.89,2024-12-15
CAMP-02516,SEO/Content,Organic Search,Middle East & Africa,10998,1069,43,4483.47,2588.84,60.21,2024-09-24
CAMP-02517,Email,Mailchimp,North America,84236,28336,2649,848129.11,1747.56,0.66,2023-06-12
CAMP-02518,Affiliate,CJ Affiliate,Latin America,12070,1593,277,38550.93,3304.53,11.93,2024-11-26
CAMP-02519,Social Media,Instagram,North America,41809,3872,306,51234.28,8035.36,26.26,2023-06-28
CAMP-02520,Influencer,YouTube Influencer,North America,24098,1418,53,11512.59,28589.86,539.43,2023-03-05
CAMP-02521,Email,Mailchimp,North America,43356,11927,1806,416412.1,2364.17,1.31,2024-03-28
CAMP-02522,SEO/Content,Content Hub,North America,65025,13014,800,146934.37,3796.48,4.75,2023-06-28
CAMP-02523,Affiliate,ShareASale,Latin America,21751,1405,125,15906.29,2300.12,18.4,2023-05-17
CAMP-02524,SEO/Content,Content Hub,Europe,121274,25264,1669,167210.39,5178.85,3.1,2023-07-20
CAMP-02525,Influencer,TikTok Influencer,Asia Pacific,12947,376,12,2974.16,10965.35,913.78,2023-08-19
CAMP-02526,Social Media,Twitter,Middle East & Africa,13440,132,3,183.03,2587.23,862.41,2023-07-16
CAMP-02527,Email,HubSpot,North America,23751,1141,48,8873.85,650.48,13.55,2023-07-28
CAMP-02528,Social Media,Facebook,Asia Pacific,15892,60,0,0.0,500.0,500.0,2024-02-22
CAMP-02529,Email,SendGrid,Europe,13478,4787,1483,210392.7,4144.68,2.79,2024-11-29
CAMP-02530,Affiliate,Rakuten,Middle East & Africa,56032,5410,579,65642.82,4138.52,7.15,2024-05-23
CAMP-02531,Social Media,Twitter,Middle East & Africa,5318,131,3,234.28,4144.37,1381.46,2023-12-27
CAMP-02532,SEO/Content,Blog,North America,117686,35391,5256,803849.4,2568.96,0.49,2024-03-25
CAMP-02533,Influencer,Instagram Influencer,Middle East & Africa,24680,515,6,803.61,5614.47,935.75,2023-03-22
CAMP-02534,SEO/Content,Organic Search,North America,179910,64221,11651,1641757.49,8861.62,0.76,2023-05-01
CAMP-02535,Email,HubSpot,Middle East & Africa,22589,2184,113,20444.34,898.02,7.95,2023-12-05
CAMP-02536,Paid Ads,Bing Ads,Latin America,27979,3109,402,70618.6,20224.73,50.31,2024-12-21
CAMP-02537,Social Media,LinkedIn,North America,24903,1072,68,12931.15,8980.49,132.07,2024-07-01
CAMP-02538,SEO/Content,Content Hub,Middle East & Africa,9492,1012,51,5560.47,2582.48,50.64,2023-11-16
CAMP-02539,Email,HubSpot,North America,40683,10738,1392,309186.55,2509.13,1.8,2024-08-19
CAMP-02540,Paid Ads,Google Ads,North America,87029,23958,4637,1195527.12,44351.54,9.56,2023-12-13
CAMP-02541,Social Media,LinkedIn,North America,115020,7771,661,136412.06,6145.09,9.3,2023-05-23
CAMP-02542,Affiliate,ShareASale,North America,17861,2402,266,79107.69,4997.53,18.79,2023-08-30
CAMP-02543,SEO/Content,Content Hub,North America,86521,20098,2805,717688.98,9999.24,3.56,2023-12-21
CAMP-02544,Influencer,TikTok Influencer,Middle East & Africa,5023,110,2,312.89,5442.88,2721.44,2023-03-24
CAMP-02545,Influencer,Instagram Influencer,Asia Pacific,59381,1510,32,7198.17,4383.62,136.99,2023-02-12
CAMP-02546,Influencer,TikTok Influencer,Europe,39122,2536,135,32734.48,1997.27,14.79,2024-10-27
CAMP-02547,Influencer,YouTube Influencer,Europe,4663,217,6,1413.46,8422.14,1403.69,2023-01-22
CAMP-02548,Email,Mailchimp,Middle East & Africa,45158,4342,204,22031.27,2587.2,12.68,2024-09-14
CAMP-02549,Affiliate,Rakuten,North America,105578,15274,3582,867281.16,4562.86,1.27,2024-07-19
CAMP-02550,Influencer,YouTube Influencer,Europe,22129,604,13,1215.96,9440.88,726.22,2024-03-16
CAMP-02551,SEO/Content,Blog,North America,11903,283,2,474.52,500.0,250.0,2024-03-24
CAMP-02552,SEO/Content,Organic Search,Asia Pacific,62842,619,39,5584.21,3449.31,88.44,2023-07-18
CAMP-02553,Email,Mailchimp,Europe,24394,7208,607,165564.83,3669.13,6.04,2023-04-05
CAMP-02554,Social Media,Twitter,Middle East & Africa,10852,161,2,279.21,2266.1,1133.05,2024-08-04
CAMP-02555,Email,HubSpot,Europe,7168,430,8,1599.79,916.77,114.6,2023-02-28
CAMP-02556,Social Media,Twitter,Europe,5641,97,0,0.0,1240.57,1240.57,2023-10-17
CAMP-02557,Paid Ads,Meta Ads,Asia Pacific,27372,1080,50,13333.22,5263.52,105.27,2023-05-13
CAMP-02558,Influencer,TikTok Influencer,North America,50835,1100,22,5374.2,8538.44,388.11,2024-11-03
CAMP-02559,Paid Ads,Meta Ads,Latin America,5379,209,7,981.42,6193.21,884.74,2024-12-23
CAMP-02560,Paid Ads,Meta Ads,Latin America,28143,1820,157,20416.58,9275.06,59.08,2024-12-31
CAMP-02561,Paid Ads,Bing Ads,Europe,25200,1097,83,13400.53,6596.04,79.47,2024-06-23
CAMP-02562,Paid Ads,Google Ads,North America,42058,7677,1077,213466.83,43151.88,40.07,2023-12-21
CAMP-02563,Affiliate,Rakuten,Latin America,14749,264,10,1895.35,1570.63,157.06,2023-10-14
CAMP-02564,Social Media,Instagram,Asia Pacific,15453,710,44,3056.9,4461.09,101.39,2024-07-20
CAMP-02565,Paid Ads,Meta Ads,North America,116275,7912,1401,428879.62,23530.52,16.8,2023-08-29
CAMP-02566,Affiliate,ShareASale,North America,66555,9122,892,244596.76,2819.13,3.16,2023-01-22
CAMP-02567,Email,SendGrid,Asia Pacific,41943,8488,1017,169975.49,3741.61,3.68,2024-08-25
CAMP-02568,Email,Mailchimp,Asia Pacific,95450,13753,1127,178137.93,1446.97,1.28,2024-09-16
CAMP-02569,Email,SendGrid,Latin America,27629,2043,101,11345.71,856.33,8.48,2024-03-30
CAMP-02570,Social Media,Twitter,Europe,109812,3763,194,27523.56,6536.14,33.69,2024-11-06
CAMP-02571,Email,HubSpot,Asia Pacific,29952,9929,955,161261.1,1956.64,2.05,2023-02-02
CAMP-02572,Paid Ads,Google Ads,Middle East & Africa,30910,2032,213,24585.57,12165.34,57.11,2023-12-11
CAMP-02573,Paid Ads,Meta Ads,North America,54251,3799,373,109236.71,25299.31,67.83,2023-12-16
CAMP-02574,SEO/Content,Organic Search,Latin America,97924,11237,570,88408.13,3246.91,5.7,2023-02-28
CAMP-02575,SEO/Content,Organic Search,Asia Pacific,39971,4131,100,17769.5,4014.07,40.14,2024-07-01
CAMP-02576,SEO/Content,Content Hub,Middle East & Africa,44577,5418,474,55171.56,5224.32,11.02,2024-06-15
CAMP-02577,Influencer,YouTube Influencer,Europe,34600,1773,89,12001.26,21455.66,241.07,2023-05-16
CAMP-02578,Paid Ads,Bing Ads,North America,86468,10741,2104,766237.9,14633.91,6.96,2023-09-13
CAMP-02579,Paid Ads,Bing Ads,Middle East & Africa,5362,149,2,350.75,5002.78,2501.39,2024-02-09
CAMP-02580,Paid Ads,Bing Ads,Asia Pacific,28578,2097,217,62991.52,5415.46,24.96,2024-11-06
CAMP-02581,Affiliate,Rakuten,North America,35124,2436,249,75246.61,3508.97,14.09,2023-05-08
CAMP-02582,Affiliate,ShareASale,Asia Pacific,199963,11929,681,93380.75,1906.14,2.8,2023-07-03
CAMP-02583,Email,SendGrid,North America,2690,134,6,2086.35,894.24,149.04,2024-04-22
CAMP-02584,Paid Ads,YouTube Ads,Middle East & Africa,24541,1463,133,25983.65,12770.94,96.02,2023-08-12
CAMP-02585,SEO/Content,Blog,Asia Pacific,22720,2436,118,18639.62,3290.24,27.88,2024-09-16
CAMP-02586,Email,SendGrid,Europe,192473,52498,5120,1104550.98,5167.88,1.01,2023-09-22
CAMP-02587,Paid Ads,Bing Ads,Latin America,38786,2312,135,21772.63,5348.79,39.62,2023-05-11
CAMP-02588,Social Media,Instagram,Middle East & Africa,2243,11,0,0.0,812.44,812.44,2024-11-02
CAMP-02589,Email,HubSpot,North America,62057,19416,3105,836672.55,1351.51,0.44,2023-07-08
CAMP-02590,Influencer,TikTok Influencer,Asia Pacific,141556,9318,164,29109.74,14564.65,88.81,2023-02-12
CAMP-02591,Social Media,Facebook,Asia Pacific,1622,18,0,0.0,1620.26,1620.26,2023-09-21
CAMP-02592,Paid Ads,Google Ads,Middle East & Africa,20908,712,34,2630.54,7608.78,223.79,2023-08-29
CAMP-02593,Email,HubSpot,Latin America,6342,391,7,1039.97,711.61,101.66,2023-04-26
CAMP-02594,Social Media,Instagram,Asia Pacific,5010,5,0,0.0,500.0,500.0,2024-08-07
CAMP-02595,Affiliate,ShareASale,North America,87907,12615,3496,525971.09,3889.65,1.11,2024-10-19
CAMP-02596,Paid Ads,Meta Ads,North America,110218,6966,539,173288.41,10105.83,18.75,2023-12-01
CAMP-02597,Paid Ads,Bing Ads,Latin America,32189,1897,99,15753.21,9266.88,93.6,2024-10-29
CAMP-02598,Paid Ads,Google Ads,Europe,4004,68,2,467.17,5073.19,2536.59,2024-01-13
CAMP-02599,Social Media,Facebook,North America,10561,298,13,1972.57,8396.26,645.87,2024-09-15
CAMP-02600,Paid Ads,Bing Ads,Europe,183205,18889,539,172369.31,7546.31,14.0,2024-01-23
CAMP-02601,Email,HubSpot,Europe,22733,9558,1910,308044.57,2685.47,1.41,2024-01-26
CAMP-02602,Affiliate,CJ Affiliate,North America,99952,13908,1328,297507.36,4408.45,3.32,2023-08-18
CAMP-02603,SEO/Content,Content Hub,Middle East & Africa,44166,4394,362,31389.88,4377.58,12.09,2024-03-04
CAMP-02604,Email,HubSpot,North America,57812,33467,6614,1504239.02,5136.22,0.78,2024-09-13
CAMP-02605,SEO/Content,Content Hub,Latin America,225588,26606,2167,125594.05,3912.65,1.81,2023-11-21
CAMP-02606,SEO/Content,Organic Search,Europe,43772,2980,433,76535.39,8950.41,20.67,2023-12-03
CAMP-02607,Paid Ads,Meta Ads,Latin America,36641,2978,238,40215.49,18769.59,78.86,2023-11-19
CAMP-02608,Email,HubSpot,Europe,70749,18534,2354,360939.93,2145.32,0.91,2024-03-31
CAMP-02609,Influencer,YouTube Influencer,North America,29094,1167,32,9368.98,11843.49,370.11,2023-12-27
CAMP-02610,Email,SendGrid,Latin America,25700,2227,150,19138.48,1273.0,8.49,2024-09-11
CAMP-02611,Influencer,Instagram Influencer,Middle East & Africa,15631,728,21,2990.15,14816.51,705.55,2023-05-09
CAMP-02612,Social Media,Twitter,Middle East & Africa,2766,61,1,73.88,2815.28,2815.28,2024-11-12
CAMP-02613,Paid Ads,Bing Ads,Asia Pacific,2078,35,0,0.0,2325.48,2325.48,2023-11-18
CAMP-02614,Influencer,YouTube Influencer,Middle East & Africa,17638,398,9,1264.05,13438.29,1493.14,2023-06-01
CAMP-02615,Affiliate,CJ Affiliate,Europe,19784,722,35,8745.13,1214.18,34.69,2024-04-09
CAMP-02616,Email,SendGrid,Asia Pacific,12772,2802,422,63448.9,2422.99,5.74,2024-07-21
CAMP-02617,Influencer,TikTok Influencer,North America,23361,2378,82,23015.79,22575.76,275.31,2023-05-10
CAMP-02618,Influencer,Instagram Influencer,Europe,10280,119,1,157.37,3433.91,3433.91,2023-03-16
CAMP-02619,SEO/Content,Organic Search,Latin America,2976,160,3,347.78,780.16,260.05,2023-12-29
CAMP-02620,Affiliate,Rakuten,Europe,32951,7157,926,179439.98,6891.48,7.44,2024-12-30
CAMP-02621,Paid Ads,Bing Ads,Middle East & Africa,42731,1708,97,13911.06,6524.28,67.26,2024-09-15
CAMP-02622,Affiliate,CJ Affiliate,North America,12062,2097,403,31797.04,4219.91,10.47,2023-12-30
CAMP-02623,Influencer,TikTok Influencer,Latin America,33127,2604,135,20946.14,15584.6,115.44,2024-03-22
CAMP-02624,Influencer,TikTok Influencer,Europe,4854,189,8,2031.05,19444.76,2430.59,2023-07-07
CAMP-02625,SEO/Content,Content Hub,North America,77638,16992,1759,456388.67,3362.05,1.91,2023-06-05
CAMP-02626,SEO/Content,Content Hub,Asia Pacific,60586,15563,2051,286373.88,4406.62,2.15,2024-11-21
CAMP-02627,Influencer,YouTube Influencer,Latin America,54829,1956,68,11274.23,9986.21,146.86,2023-06-30
CAMP-02628,SEO/Content,Organic Search,North America,47856,18265,2892,599150.02,5139.61,1.78,2023-08-26
CAMP-02629,Paid Ads,Google Ads,Middle East & Africa,18103,528,26,2866.99,8278.95,318.42,2024-06-14
CAMP-02630,SEO/Content,Content Hub,Latin America,12637,2664,190,16092.89,4558.78,23.99,2023-10-20
CAMP-02631,Paid Ads,Meta Ads,Europe,33242,2283,151,45117.71,10719.49,70.99,2023-02-12
CAMP-02632,Affiliate,Rakuten,Europe,43760,2165,109,32686.16,1590.77,14.59,2024-03-16
CAMP-02633,SEO/Content,Content Hub,Asia Pacific,24905,1414,44,5837.83,1782.56,40.51,2023-04-12
CAMP-02634,Social Media,Facebook,Asia Pacific,86426,1407,58,8481.16,3610.43,62.25,2023-10-08
CAMP-02635,Social Media,Instagram,Asia Pacific,54871,1032,28,4310.61,4330.49,154.66,2023-09-23
CAMP-02636,Email,Mailchimp,Asia Pacific,28318,1009,20,3447.19,549.35,27.47,2023-05-25
CAMP-02637,SEO/Content,Content Hub,Europe,15775,4840,776,131892.64,8105.91,10.45,2023-01-29
CAMP-02638,Email,HubSpot,Middle East & Africa,5190,751,20,1546.93,954.82,47.74,2023-07-19
CAMP-02639,Email,SendGrid,Europe,46239,16415,4588,840219.95,2527.99,0.55,2023-10-16
CAMP-02640,SEO/Content,Organic Search,Latin America,34086,1636,64,8490.38,1011.4,15.8,2024-06-17
CAMP-02641,Influencer,YouTube Influencer,North America,31408,2578,413,134724.97,34459.7,83.44,2024-12-24
CAMP-02642,Email,SendGrid,Latin America,75329,13023,1444,265325.03,788.94,0.55,2024-05-20
CAMP-02643,Social Media,LinkedIn,North America,19865,695,46,7185.68,12674.2,275.53,2023-12-29
CAMP-02644,Affiliate,CJ Affiliate,North America,90130,35674,12872,3118103.98,3171.18,0.25,2023-12-01
CAMP-02645,Paid Ads,Bing Ads,Latin America,14351,806,49,8013.29,9190.04,187.55,2024-10-07
CAMP-02646,Affiliate,CJ Affiliate,Asia Pacific,31652,1723,114,26703.09,1269.78,11.14,2023-02-09
CAMP-02647,Affiliate,Rakuten,Asia Pacific,27636,1955,207,32077.06,2231.35,10.78,2023-07-14
CAMP-02648,Affiliate,Rakuten,North America,93025,8477,1031,420484.97,3344.88,3.24,2024-10-11
CAMP-02649,Social Media,Instagram,Middle East & Africa,106039,4254,162,15792.45,3012.2,18.59,2024-01-21
CAMP-02650,Social Media,Instagram,Asia Pacific,17841,951,28,2798.17,3503.08,125.11,2024-04-26
CAMP-02651,Social Media,Twitter,Asia Pacific,41761,2272,140,11552.48,4975.92,35.54,2023-05-15
CAMP-02652,Email,HubSpot,Europe,45539,20048,3390,508842.41,3218.95,0.95,2023-01-04
CAMP-02653,Influencer,TikTok Influencer,Middle East & Africa,10505,303,6,433.77,7238.77,1206.46,2023-08-02
CAMP-02654,Email,SendGrid,Asia Pacific,16602,2916,224,48826.76,2500.19,11.16,2024-09-20
CAMP-02655,SEO/Content,Blog,Asia Pacific,28497,3544,338,46842.56,3811.84,11.28,2024-05-10
CAMP-02656,Social Media,LinkedIn,Europe,27283,744,34,6106.62,6612.23,194.48,2023-10-27
CAMP-02657,Influencer,TikTok Influencer,Latin America,24006,540,6,749.99,10134.34,1689.06,2024-09-04
CAMP-02658,Influencer,YouTube Influencer,North America,40329,894,10,3354.03,5757.37,575.74,2023-08-13
CAMP-02659,Paid Ads,YouTube Ads,Latin America,112115,6746,426,53916.61,11337.39,26.61,2023-11-30
CAMP-02660,Influencer,Instagram Influencer,Europe,82094,5705,389,105088.25,17477.04,44.93,2024-04-20
CAMP-02661,Affiliate,CJ Affiliate,Asia Pacific,43685,1742,137,22997.87,3301.61,24.1,2024-12-14
CAMP-02662,Social Media,Twitter,Latin America,55590,1187,48,7126.96,2745.54,57.2,2024-09-07
CAMP-02663,Social Media,Facebook,Asia Pacific,316200,12458,612,92312.68,6256.7,10.22,2023-10-02
CAMP-02664,Influencer,Instagram Influencer,Middle East & Africa,40168,430,6,937.34,6388.3,1064.72,2023-11-27
CAMP-02665,Paid Ads,YouTube Ads,Latin America,46703,1770,64,11011.15,7218.43,112.79,2024-03-28
CAMP-02666,Paid Ads,Google Ads,Asia Pacific,37489,2119,105,20151.97,8492.29,80.88,2024-05-12
CAMP-02667,Paid Ads,Google Ads,Asia Pacific,37205,4574,618,156047.57,15597.16,25.24,2024-04-03
CAMP-02668,SEO/Content,Blog,Middle East & Africa,11617,890,50,4219.18,2299.89,46.0,2023-07-31
CAMP-02669,Email,HubSpot,Middle East & Africa,12746,1310,62,4618.07,638.68,10.3,2023-12-04
CAMP-02670,SEO/Content,Blog,North America,18709,845,23,5625.38,2388.5,103.85,2024-01-24
CAMP-02671,Affiliate,ShareASale,Asia Pacific,92492,4055,132,19860.44,795.98,6.03,2024-07-20
CAMP-02672,Email,HubSpot,Europe,29284,11537,2376,544904.22,1849.31,0.78,2024-01-06
CAMP-02673,Social Media,Twitter,Europe,90749,2760,168,28941.74,5947.77,35.4,2023-10-25
CAMP-02674,Paid Ads,Bing Ads,Latin America,19432,948,64,8022.35,6378.12,99.66,2023-08-09
CAMP-02675,Social Media,Facebook,North America,81117,3102,123,26157.85,4581.97,37.25,2023-01-21
CAMP-02676,SEO/Content,Blog,Middle East & Africa,25412,1618,87,9143.61,2664.23,30.62,2024-02-12
CAMP-02677,Email,Mailchimp,Asia Pacific,23091,1678,50,7494.56,1202.53,24.05,2023-11-05
CAMP-02678,Affiliate,Rakuten,Europe,11281,2340,393,111753.48,4176.65,10.63,2023-02-04
CAMP-02679,Email,SendGrid,Latin America,22638,1396,38,3209.87,1106.31,29.11,2023-05-15
CAMP-02680,Paid Ads,Google Ads,North America,100500,14286,1662,488182.75,15033.58,9.05,2023-03-17
CAMP-02681,Affiliate,Rakuten,Latin America,5554,205,8,935.92,1468.98,183.62,2023-01-21
CAMP-02682,SEO/Content,Content Hub,Europe,54801,5013,228,41573.78,6156.6,27.0,2023-04-08
CAMP-02683,Influencer,Instagram Influencer,Middle East & Africa,89668,4262,80,9674.04,18102.38,226.28,2023-11-16
CAMP-02684,Influencer,TikTok Influencer,North America,64560,4075,230,78745.74,16480.4,71.65,2023-11-06
CAMP-02685,Social Media,Facebook,Asia Pacific,321455,19635,1816,195040.43,9637.97,5.31,2024-11-02
CAMP-02686,Influencer,YouTube Influencer,Latin America,50564,3039,86,16656.2,17181.12,199.78,2023-04-06
CAMP-02687,Influencer,TikTok Influencer,Asia Pacific,26208,1400,46,10244.77,11105.55,241.42,2024-05-09
CAMP-02688,Affiliate,Rakuten,Middle East & Africa,10728,938,66,11088.63,3013.61,45.66,2023-09-08
CAMP-02689,Influencer,TikTok Influencer,Latin America,111141,6615,164,16918.52,5690.77,34.7,2024-01-17
CAMP-02690,Affiliate,CJ Affiliate,Latin America,19582,831,40,6604.29,1484.17,37.1,2023-08-18
CAMP-02691,Email,SendGrid,Europe,30299,4239,406,107373.79,1919.98,4.73,2024-04-02
CAMP-02692,SEO/Content,Blog,Asia Pacific,57643,3607,97,13784.48,2718.69,28.03,2023-12-07
CAMP-02693,Affiliate,CJ Affiliate,North America,85656,13312,1165,264291.33,4430.61,3.8,2024-07-28
CAMP-02694,Influencer,TikTok Influencer,Europe,7620,148,2,267.87,7147.7,3573.85,2023-03-27
CAMP-02695,SEO/Content,Organic Search,Middle East & Africa,2068,162,5,682.66,1741.71,348.34,2024-08-03
CAMP-02696,Email,SendGrid,Asia Pacific,35604,4101,246,44928.16,1078.06,4.38,2024-02-26
CAMP-02697,Paid Ads,Meta Ads,North America,155199,15657,1393,416144.93,14848.05,10.66,2023-11-26
CAMP-02698,SEO/Content,Organic Search,North America,32060,8626,945,187273.46,6777.02,7.17,2023-10-02
CAMP-02699,SEO/Content,Organic Search,Middle East & Africa,39181,4034,105,6658.29,2130.24,20.29,2024-05-26
CAMP-02700,Affiliate,CJ Affiliate,Asia Pacific,26506,3584,433,70501.67,4863.11,11.23,2024-04-17
CAMP-02701,SEO/Content,Content Hub,North America,100982,22196,6260,1327657.15,6385.73,1.02,2023-04-18
CAMP-02702,Email,SendGrid,Europe,37137,18226,2404,646162.76,3787.43,1.58,2023-01-14
CAMP-02703,Affiliate,CJ Affiliate,Europe,241940,23241,4675,699547.36,3193.38,0.68,2023-07-22
CAMP-02704,Email,Mailchimp,Latin America,30394,3777,240,31345.54,1580.72,6.59,2024-05-22
CAMP-02705,SEO/Content,Organic Search,Europe,111874,33305,3398,520138.95,6080.24,1.79,2024-07-14
